ID,Animal,Breed,Gender,Age,Category,Disease,WBC,RBC,Hemoglobin,Platelets,Glucose,ALT,AST,Urea,Creatinine,Symptom_Fever,Symptom_Lethargy,Symptom_Vomiting,Symptom_Diarrhea,Symptom_WeightLoss,Symptom_SkinLesion,Symptom_Coughing,Symptom_Lameness,Symptom_NasalDischarge,Symptom_EyeDischarge,Symptom_Drooling,Symptom_Blisters,WBC_RBC_Ratio,ALT_AST_Ratio,Urea_Creat_Ratio
DEV_14357,Rabbit,Mixed,Male,4.8,Gastrointestinal,Enterocolitis,5.3,6.3,11.9,274.0,101.0,54.0,28.0,34.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0.8412698412698413,1.9285714285714286,56.66666666666667
DEV_14358,Pig,Purebred,Unknown,2.9,Gastrointestinal,Proliferative Enteropathy,12.3,6.7,13.0,383.0,94.0,30.0,19.0,37.0,0.7,0,0,1,1,0,0,0,0,0,0,0,0,1.835820895522388,1.5789473684210527,52.85714285714286
DEV_14359,Duck,Purebred,Male,0.8,Cardiovascular,Heart Failure,12.8,6.6,13.0,354.0,103.0,23.0,25.0,15.0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,1.9393939393939397,0.92,18.75
DEV_14360,Fish,,Female,10.5,Musculoskeletal,Skeletal Anomalies,12.5,7.5,14.4,357.0,100.0,52.0,37.0,7.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,1.4054054054054055,7.0
DEV_14361,Tiger,Mixed,Female,12.9,Cardiovascular,Arrhythmia,16.1,5.4,14.7,,112.0,48.0,14.0,9.0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,2.9814814814814814,3.4285714285714284,11.25
DEV_14362,Elephant,Mixed,Male,13.4,Parasitic,Liver Fluke,10.3,4.8,7.8,293.0,116.0,40.0,47.0,8.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,2.1458333333333335,0.851063829787234,8.88888888888889
DEV_14363,Snake,Mixed,Female,7.2,Respiratory,Aspergillosis,12.1,5.7,14.3,365.0,85.0,50.0,16.0,20.0,1.4,0,0,0,0,0,0,1,0,1,0,0,0,2.1228070175438596,3.125,14.285714285714286
DEV_14364,Sheep,Mixed,Female,0.8,Parasitic,Liver Fluke,14.9,3.4,7.9,344.0,104.0,37.0,,17.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,4.382352941176471,0.0,15.454545454545453
DEV_14365,Fish,Purebred,Female,5.3,Parasitic,Gyrodactylus,15.6,5.0,8.1,304.0,85.0,42.0,18.0,9.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,3.12,2.3333333333333335,11.25
DEV_14366,Chicken,,Female,7.0,Musculoskeletal,Tendon Rupture,14.3,9.0,17.2,439.0,108.0,34.0,21.0,23.0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,1.588888888888889,1.619047619047619,25.555555555555554
DEV_14367,Fish,Purebred,Unknown,13.7,Parasitic,Dactylogyrus,12.5,,7.1,506.0,90.0,42.0,37.0,12.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.135135135135135,13.333333333333332
DEV_14368,Tiger,Mixed,Female,11.6,Respiratory,Pneumonia,7.8,7.1,18.0,299.0,101.0,,35.0,24.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,1.0985915492957747,0.0,16.0
DEV_14369,Buffalo,Purebred,Female,8.5,Bacterial,Brucellosis,23.8,5.4,15.7,286.0,94.0,139.0,124.0,11.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,4.407407407407407,1.1209677419354838,18.333333333333336
DEV_14370,GuineaPig,Purebred,Female,11.2,Cardiovascular,Heart Failure,17.9,7.7,16.1,423.0,103.0,22.0,9.0,13.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,2.3246753246753245,2.4444444444444446,26.0
DEV_14371,Lion,Purebred,Male,14.8,Gastrointestinal,Gastritis,16.1,7.3,17.6,434.0,108.0,61.0,57.0,62.0,0.6,0,0,1,0,1,0,0,0,0,0,0,0,2.205479452054795,1.0701754385964912,103.33333333333334
DEV_14372,Chicken,Mixed,Unknown,2.4,Viral,Newcastle Disease,15.1,5.4,13.4,257.0,81.0,47.0,45.0,4.0,0.7,1,1,1,0,0,0,0,0,0,0,0,0,2.796296296296296,1.0444444444444445,5.714285714285714
DEV_14373,Duck,Purebred,Male,2.1,Metabolic,Fatty Liver,14.1,5.5,12.5,515.0,85.0,258.0,31.0,7.0,1.7,0,0,0,0,0,1,0,0,0,0,0,0,2.5636363636363635,8.32258064516129,4.11764705882353
DEV_14374,Turtle,Mixed,Male,5.4,Parasitic,Flagellates,11.0,2.8,10.7,260.0,96.0,12.0,27.0,10.0,1.2,0,0,0,0,0,0,0,0,0,1,0,0,3.928571428571429,0.4444444444444444,8.333333333333334
DEV_14375,Turkey,Purebred,Female,12.3,Bacterial,Salmonellosis,27.2,5.7,17.0,426.0,71.0,87.0,100.0,11.0,1.1,1,1,0,0,0,0,0,1,0,0,0,0,4.771929824561403,0.87,10.0
DEV_14376,Chicken,,Male,2.3,Cardiovascular,Round Heart Disease,7.9,5.5,17.1,490.0,116.0,55.0,6.0,20.0,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1.4363636363636365,9.166666666666666,22.22222222222222
DEV_14377,Sheep,Purebred,Male,15.0,Respiratory,Pasteurellosis,16.3,7.8,14.3,415.0,120.0,36.0,46.0,4.0,0.4,0,0,0,0,0,0,1,0,1,0,1,0,2.08974358974359,0.782608695652174,10.0
DEV_14378,Duck,Mixed,Male,4.4,Bacterial,Avian Cholera,22.7,7.1,15.9,199.0,89.0,107.0,115.0,18.0,,0,0,0,0,0,0,0,0,0,1,0,0,3.1971830985915495,0.9304347826086956,0.0
DEV_14379,Cat,Mixed,Unknown,0.7,Cardiovascular,Thromboembolism,9.5,7.6,,477.0,,55.0,28.0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.9642857142857142,15.0
DEV_14380,Cattle,Purebred,Male,11.5,Metabolic,Ketosis,8.1,7.1,17.9,505.0,121.0,122.0,29.0,21.0,1.2,0,0,0,0,0,0,1,0,0,0,0,0,1.1408450704225352,4.206896551724138,17.5
DEV_14381,Cat,Purebred,Female,6.9,Metabolic,Hyperthyroidism,11.6,6.6,13.5,196.0,77.0,231.0,11.0,21.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,1.7575757575757576,21.0,14.0
DEV_14382,Goat,,Male,7.2,Cardiovascular,Valvular Disease,10.1,8.2,13.6,200.0,93.0,12.0,44.0,21.0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,1.2317073170731707,0.2727272727272727,52.5
DEV_14383,Parrot,Mixed,Male,2.6,Cardiovascular,Endocarditis,10.0,7.5,13.3,269.0,59.0,34.0,29.0,21.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,1.1724137931034482,42.0
DEV_14384,Pig,Purebred,Female,13.4,Bacterial,E.coli Infection,28.2,8.0,16.4,352.0,117.0,123.0,66.0,7.0,1.5,1,1,0,0,0,0,0,0,0,0,0,1,3.525,1.8636363636363635,4.666666666666667
DEV_14385,Goat,,Male,14.3,Musculoskeletal,White Muscle Disease,8.9,7.5,14.4,434.0,79.0,23.0,44.0,12.0,1.4,0,0,0,0,0,1,0,1,0,0,0,0,1.1866666666666668,0.5227272727272727,8.571428571428571
DEV_14386,Turtle,Purebred,Female,2.4,Metabolic,Metabolic Bone Disease,14.0,7.4,14.5,191.0,75.0,,23.0,7.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.8918918918918919,0.0,11.666666666666668
DEV_14387,Lion,Mixed,Female,4.7,Bacterial,Tuberculosis,32.1,7.0,15.6,479.0,100.0,140.0,85.0,,1.3,1,1,0,0,1,0,0,0,0,0,0,0,4.585714285714286,1.6470588235294117,0.0
DEV_14388,Chicken,Purebred,Female,6.7,Cardiovascular,Round Heart Disease,14.3,7.6,16.1,339.0,111.0,9.0,35.0,21.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,1.8815789473684212,0.2571428571428571,12.352941176470589
DEV_14389,Ferret,,Female,11.0,Metabolic,Hypoglycemia,5.4,5.7,14.6,,111.0,,34.0,27.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526316,0.0,30.0
DEV_14390,Cattle,,Male,8.9,Metabolic,Milk Fever,6.8,,13.3,458.0,89.0,235.0,20.0,25.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,11.75,22.727272727272727
DEV_14391,Dog,Purebred,Female,1.3,Cardiovascular,Pericardial Effusion,16.1,9.3,12.7,350.0,93.0,43.0,40.0,12.0,1.1,0,0,0,0,0,0,0,1,0,0,0,0,1.7311827956989247,1.075,10.909090909090908
DEV_14392,Rabbit,Purebred,Male,6.4,Viral,Rotavirus,16.8,6.7,13.1,,116.0,50.0,25.0,10.0,,0,1,0,0,0,0,0,0,0,1,0,0,2.5074626865671643,2.0,0.0
DEV_14393,Chicken,Purebred,Male,13.3,Bacterial,E.coli Infection,21.7,6.2,15.9,286.0,92.0,87.0,57.0,23.0,1.2,0,1,0,0,0,0,0,0,0,0,0,1,3.5,1.5263157894736843,19.166666666666668
DEV_14394,GuineaPig,Purebred,Female,7.7,Parasitic,Trixacarus Mites,13.6,4.8,9.0,,100.0,20.0,,9.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,2.8333333333333335,0.0,15.0
DEV_14395,Snake,Purebred,Female,13.1,Respiratory,Bacterial URI,9.0,8.0,12.5,450.0,80.0,55.0,20.0,19.0,1.1,0,0,0,0,0,0,1,0,1,0,0,0,1.125,2.75,17.27272727272727
DEV_14396,Buffalo,Purebred,Male,11.5,Cardiovascular,Myocarditis,17.7,7.7,16.1,,84.0,61.0,32.0,20.0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,2.2987012987012987,1.90625,16.666666666666668
DEV_14397,Lizard,Purebred,Female,12.8,Respiratory,Mouth Rot Secondary,7.3,6.1,14.4,509.0,119.0,20.0,22.0,18.0,1.1,0,0,0,0,0,0,1,0,1,0,0,1,1.1967213114754098,0.9090909090909091,16.363636363636363
DEV_14398,Sheep,Mixed,Female,5.0,Metabolic,Acidosis,13.4,6.3,18.3,457.0,84.0,226.0,13.0,17.0,,0,0,0,0,0,0,0,0,0,0,0,0,2.126984126984127,17.384615384615383,0.0
DEV_14399,Alpaca,Mixed,Male,7.5,Cardiovascular,Valvular Disease,4.8,7.6,17.2,397.0,103.0,59.0,13.0,14.0,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0.631578947368421,4.538461538461538,20.0
DEV_14400,Lion,Purebred,Unknown,2.8,Bacterial,Salmonellosis,27.6,5.4,16.5,444.0,97.0,131.0,108.0,22.0,1.4,0,1,0,0,0,0,0,1,0,0,0,0,5.111111111111111,1.212962962962963,15.714285714285715
DEV_14401,Sheep,,Male,14.1,Metabolic,White Muscle Disease,13.9,8.1,18.1,182.0,114.0,193.0,36.0,20.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1.7160493827160495,5.361111111111111,40.0
DEV_14402,Pig,Mixed,Female,1.1,Bacterial,E.coli Infection,29.6,5.6,15.6,211.0,110.0,142.0,119.0,28.0,1.2,1,1,0,0,0,0,0,0,0,0,0,1,5.2857142857142865,1.1932773109243697,23.333333333333336
DEV_14403,Chicken,Purebred,Male,13.8,Metabolic,Ascites,15.2,5.7,15.8,467.0,109.0,142.0,34.0,28.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,2.6666666666666665,4.176470588235294,28.0
DEV_14404,Lion,Mixed,Male,7.5,Metabolic,Vitamin A Deficiency,11.0,6.0,15.5,311.0,86.0,229.0,47.0,21.0,0.9,0,0,0,0,0,0,0,0,0,1,0,0,1.8333333333333333,4.872340425531915,23.333333333333332
DEV_14405,Turkey,,Female,2.6,Gastrointestinal,Enteritis,10.8,7.3,15.5,308.0,102.0,26.0,5.0,38.0,0.8,0,0,1,1,0,0,0,1,0,0,0,0,1.4794520547945207,5.2,47.5
DEV_14406,Lion,Mixed,Unknown,14.8,Cardiovascular,Heartworm Cardiovascular,14.3,6.1,,440.0,105.0,36.0,13.0,24.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2.3442622950819674,2.769230769230769,20.0
DEV_14407,Duck,Mixed,Male,12.2,Parasitic,Renal Coccidiosis,13.3,4.4,7.7,233.0,113.0,22.0,26.0,19.0,,0,0,0,0,0,0,0,0,1,0,0,0,3.0227272727272725,0.8461538461538461,0.0
DEV_14408,Goat,Purebred,Male,13.2,Musculoskeletal,Fractures,5.9,7.4,16.5,439.0,106.0,34.0,50.0,14.0,1.2,0,0,0,0,1,0,0,1,0,0,0,0,0.7972972972972973,0.68,11.666666666666668
DEV_14409,Lion,Mixed,Male,12.0,Cardiovascular,Hypertrophic Cardiomyopathy,9.9,9.0,12.7,256.0,87.0,37.0,25.0,13.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,1.1,1.48,10.833333333333334
DEV_14410,Tiger,Mixed,Male,11.0,Viral,Avian Influenza,18.3,5.5,,434.0,64.0,32.0,8.0,25.0,1.0,1,1,0,0,0,1,1,0,1,1,0,0,3.3272727272727276,4.0,25.0
DEV_14411,Parrot,Purebred,Male,14.5,Metabolic,Gout,12.8,9.0,13.0,433.0,77.0,,32.0,16.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.4222222222222223,0.0,40.0
DEV_14412,Tiger,,Female,9.3,Cardiovascular,Heartworm Cardiovascular,7.4,8.0,11.5,,122.0,44.0,45.0,23.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0.9777777777777777,57.5
DEV_14413,Goat,Mixed,Female,12.5,Musculoskeletal,Laminitis,15.6,7.6,,411.0,92.0,33.0,53.0,23.0,1.6,1,0,0,0,0,0,0,1,0,0,0,0,2.0526315789473686,0.6226415094339622,14.375
DEV_14414,Ferret,Purebred,Female,14.9,Musculoskeletal,Fractures,11.1,7.5,15.2,267.0,108.0,,26.0,24.0,0.8,0,0,0,0,1,0,0,1,0,0,0,0,1.48,0.0,30.0
DEV_14415,Horse,,Female,11.3,Metabolic,Liver Disease,10.2,,15.5,328.0,,167.0,19.0,13.0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.789473684210526,21.666666666666668
DEV_14416,Lion,Mixed,Male,3.7,Cardiovascular,Congestive Heart Failure,18.4,,16.1,313.0,89.0,50.0,48.0,27.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0416666666666667,27.0
DEV_14417,Llama,Mixed,Female,12.9,Cardiovascular,Endocarditis,11.5,,14.6,349.0,,45.0,15.0,18.0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,25.714285714285715
DEV_14418,Rabbit,Mixed,Male,13.0,Metabolic,Fatty Liver,6.0,,15.4,,107.0,103.0,37.0,2.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.7837837837837838,1.8181818181818181
DEV_14419,Buffalo,Purebred,Female,13.4,Cardiovascular,Valvular Disease,13.8,6.1,16.6,447.0,89.0,48.0,38.0,21.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2.2622950819672134,1.263157894736842,70.0
DEV_14420,Cattle,Mixed,Male,1.9,Metabolic,Hypomagnesemia,10.8,4.3,14.8,297.0,98.0,213.0,47.0,,0.9,0,0,0,0,0,0,1,0,0,0,0,0,2.5116279069767447,4.531914893617022,0.0
DEV_14421,Snake,Mixed,Male,5.4,Gastrointestinal,Inclusion Body Disease GI,14.7,8.3,16.5,477.0,88.0,53.0,17.0,,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.7710843373493974,3.1176470588235294,0.0
DEV_14422,Rabbit,Purebred,Male,10.7,Musculoskeletal,Pododermatitis,13.8,4.4,16.9,342.0,97.0,42.0,52.0,26.0,1.4,0,0,0,0,0,0,0,0,0,0,1,0,3.1363636363636362,0.8076923076923077,18.571428571428573
DEV_14423,Duck,Purebred,Male,12.0,Cardiovascular,Arrhythmia,13.6,7.3,16.1,344.0,100.0,34.0,3.0,17.0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,1.8630136986301369,11.333333333333334,14.166666666666668
DEV_14424,Elephant,,Female,7.9,Cardiovascular,Arteriosclerosis,13.8,6.9,15.4,469.0,78.0,31.0,32.0,8.0,1.3,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.96875,6.153846153846153
DEV_14425,Alpaca,Purebred,Female,9.6,Respiratory,Aspergillosis,10.2,8.3,12.2,268.0,69.0,14.0,19.0,,,0,0,0,0,1,0,1,0,1,0,0,0,1.2289156626506021,0.7368421052631579,0.0
DEV_14426,Parrot,Mixed,Male,12.0,Metabolic,Hypocalcemia,14.4,7.9,13.9,399.0,95.0,253.0,46.0,29.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.8227848101265822,5.5,58.0
DEV_14427,Sheep,Mixed,Female,13.7,Cardiovascular,Pericarditis,6.6,6.7,15.0,288.0,81.0,38.0,6.0,30.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.9850746268656716,6.333333333333333,33.333333333333336
DEV_14428,Parrot,Purebred,Female,0.9,Musculoskeletal,Perosis,9.2,6.2,12.4,212.0,78.0,9.0,33.0,23.0,0.5,0,0,0,0,1,0,0,1,0,0,0,0,1.4838709677419353,0.2727272727272727,46.0
DEV_14429,Tiger,Purebred,Male,5.4,Viral,Canine Distemper,22.8,6.9,17.4,467.0,88.0,7.0,25.0,16.0,0.7,1,0,1,0,0,0,1,0,1,0,0,0,3.3043478260869565,0.28,22.857142857142858
DEV_14430,Dog,,Unknown,9.3,Respiratory,Laryngeal Paralysis,11.1,5.8,15.3,346.0,87.0,9.0,26.0,19.0,0.7,0,0,0,0,0,0,1,0,1,0,0,0,1.9137931034482758,0.34615384615384615,27.142857142857146
DEV_14431,Parrot,Purebred,Male,0.7,Metabolic,Fatty Liver,6.2,7.7,13.2,496.0,106.0,291.0,43.0,17.0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0.8051948051948052,6.767441860465116,28.333333333333336
DEV_14432,Goat,Mixed,Female,7.5,Gastrointestinal,Enterotoxemia,11.8,6.4,11.2,240.0,85.0,43.0,34.0,,1.4,0,0,0,1,0,0,0,0,0,0,0,0,1.84375,1.2647058823529411,0.0
DEV_14433,Chicken,Mixed,Female,0.6,Parasitic,Coccidiosis,13.0,3.6,8.9,433.0,85.0,9.0,56.0,23.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,3.611111111111111,0.16071428571428573,16.42857142857143
DEV_14434,Chicken,Purebred,Female,9.2,Respiratory,Aspergillosis,16.4,7.3,17.9,425.0,107.0,28.0,7.0,14.0,0.9,0,0,0,0,0,0,1,0,1,0,0,0,2.246575342465753,4.0,15.555555555555555
DEV_14435,Cattle,Purebred,Male,3.3,Parasitic,Theileriosis,16.2,3.1,7.6,336.0,96.0,50.0,51.0,18.0,,0,0,1,0,0,0,0,0,0,0,0,0,5.225806451612903,0.9803921568627451,0.0
DEV_14436,Turkey,Purebred,Male,10.0,Respiratory,Pneumonia,5.1,6.1,14.1,266.0,99.0,12.0,14.0,14.0,0.9,0,0,0,0,1,0,1,0,1,0,0,0,0.8360655737704918,0.8571428571428571,15.555555555555555
DEV_14437,Cattle,Mixed,Female,4.8,Cardiovascular,Endocarditis,14.7,7.3,14.2,289.0,94.0,25.0,38.0,23.0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,2.0136986301369864,0.6578947368421053,28.75
DEV_14438,GuineaPig,Mixed,Male,13.4,Metabolic,Hypocalcemia,12.6,5.2,14.1,229.0,99.0,199.0,39.0,15.0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,2.423076923076923,5.102564102564102,21.42857142857143
DEV_14439,Parrot,Mixed,Male,7.5,Bacterial,Salmonellosis,25.6,7.5,13.8,224.0,94.0,115.0,86.0,9.0,1.3,1,0,0,0,0,0,0,1,0,0,0,0,3.4133333333333336,1.3372093023255813,6.9230769230769225
DEV_14440,Goat,Mixed,Male,12.5,Cardiovascular,Endocarditis,6.2,,17.6,389.0,104.0,35.0,58.0,22.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.603448275862069,18.333333333333336
DEV_14441,Chicken,Mixed,Male,2.3,Respiratory,Pneumonia,10.7,7.4,12.2,479.0,89.0,42.0,24.0,16.0,0.8,0,0,0,0,1,0,1,0,1,0,0,0,1.4459459459459458,1.75,20.0
DEV_14442,Horse,Purebred,Female,1.2,Respiratory,COPD,10.0,7.2,14.5,460.0,113.0,21.0,48.0,19.0,1.4,0,0,0,0,0,0,1,0,1,0,0,0,1.3888888888888888,0.4375,13.571428571428573
DEV_14443,Pig,Purebred,Female,12.6,Cardiovascular,Pericarditis,13.5,7.1,12.4,368.0,96.0,51.0,39.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.9014084507042255,1.3076923076923077,12.0
DEV_14444,Goat,Mixed,Male,12.0,Bacterial,Anthrax,22.3,7.9,14.1,,87.0,77.0,115.0,20.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,2.8227848101265822,0.6695652173913044,15.384615384615383
DEV_14445,Alpaca,Mixed,Female,13.1,Musculoskeletal,Foot Rot,13.5,8.4,16.0,357.0,76.0,10.0,48.0,11.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1.607142857142857,0.20833333333333334,22.0
DEV_14446,Fish,Mixed,Female,10.4,Musculoskeletal,Fin Rot,11.8,8.4,17.1,490.0,93.0,41.0,46.0,14.0,0.9,0,0,0,0,0,0,0,1,0,0,0,1,1.4047619047619049,0.8913043478260869,15.555555555555555
DEV_14447,Rabbit,Purebred,Male,9.2,Musculoskeletal,Muscular Dystrophy,,7.1,17.0,306.0,96.0,35.0,24.0,11.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.4583333333333333,13.75
DEV_14448,Turkey,,Female,13.8,Bacterial,Fowl Cholera,21.4,6.4,12.2,278.0,84.0,108.0,71.0,24.0,,1,1,0,0,0,1,0,0,0,0,0,0,3.3437499999999996,1.5211267605633803,0.0
DEV_14449,Horse,Mixed,Female,6.2,Bacterial,Anthrax,23.5,8.6,16.3,,92.0,77.0,110.0,16.0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,2.7325581395348837,0.7,32.0
DEV_14450,Lion,Mixed,Male,14.1,Bacterial,Campylobacter,,5.4,15.6,207.0,115.0,142.0,75.0,9.0,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1.8933333333333333,6.0
DEV_14451,Ferret,Mixed,Female,13.7,Gastrointestinal,Proliferative Colitis,11.3,7.4,16.3,339.0,74.0,49.0,38.0,45.0,0.6,0,0,1,1,0,0,0,0,0,0,1,0,1.527027027027027,1.2894736842105263,75.0
DEV_14452,Fish,Mixed,Male,9.6,Parasitic,Anchor Worm,6.3,4.0,8.5,406.0,81.0,35.0,30.0,25.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1.575,1.1666666666666667,25.0
DEV_14453,Chicken,Purebred,Female,13.9,Metabolic,Gout,15.4,7.2,18.4,319.0,90.0,305.0,38.0,12.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,2.138888888888889,8.026315789473685,24.0
DEV_14454,Rabbit,Purebred,Female,4.8,Viral,Rabies,19.0,,14.2,206.0,83.0,27.0,32.0,25.0,0.5,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.84375,50.0
DEV_14455,Pig,Mixed,Male,1.1,Respiratory,Pneumonia,9.8,7.4,17.0,247.0,110.0,22.0,31.0,11.0,1.2,0,0,0,0,1,0,1,0,0,0,0,0,1.3243243243243243,0.7096774193548387,9.166666666666668
DEV_14456,Turkey,Purebred,Female,9.0,Musculoskeletal,Septic Arthritis,12.8,6.8,13.2,287.0,101.0,29.0,41.0,4.0,,0,0,0,1,0,0,0,1,0,0,0,0,1.8823529411764708,0.7073170731707317,0.0
DEV_14457,Cat,Purebred,Male,8.6,Cardiovascular,Congestive Heart Failure,9.6,8.0,15.5,319.0,70.0,32.0,17.0,12.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.8823529411764706,17.142857142857142
DEV_14458,Parrot,Purebred,Male,2.1,Parasitic,Scaly Face Mites,18.5,4.5,8.5,339.0,95.0,52.0,44.0,25.0,1.4,0,0,0,0,0,0,0,0,0,1,0,0,4.111111111111111,1.1818181818181819,17.857142857142858
DEV_14459,Tiger,Purebred,Female,3.2,Metabolic,Diabetes Mellitus,18.1,9.0,13.6,513.0,303.0,6.0,,17.0,,0,0,0,0,0,1,0,0,0,0,0,0,2.011111111111111,0.0,0.0
DEV_14460,Snake,Purebred,Unknown,2.7,Cardiovascular,Arrhythmia,15.1,6.6,12.7,277.0,,30.0,50.0,13.0,0.9,0,0,0,0,0,0,0,0,0,0,0,1,2.287878787878788,0.6,14.444444444444445
DEV_14461,Alpaca,,Female,3.6,Bacterial,Brucellosis,18.3,6.4,14.0,,80.0,95.0,98.0,5.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,2.859375,0.9693877551020408,6.25
DEV_14462,Parrot,Purebred,Unknown,3.1,Parasitic,Coccidia,16.0,4.6,6.7,465.0,122.0,12.0,37.0,8.0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,3.4782608695652177,0.32432432432432434,11.428571428571429
DEV_14463,Elephant,Purebred,Female,6.6,Cardiovascular,Endocarditis,12.4,7.9,15.4,434.0,81.0,31.0,52.0,15.0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,1.5696202531645569,0.5961538461538461,25.0
DEV_14464,Lion,,Male,11.3,Bacterial,Campylobacter,25.1,7.2,14.0,482.0,95.0,111.0,138.0,18.0,1.1,1,0,0,0,0,0,0,1,0,0,0,0,3.486111111111111,0.8043478260869565,16.363636363636363
DEV_14465,Snake,Mixed,Female,3.1,Musculoskeletal,Inclusion Body Disease,6.0,7.3,14.1,396.0,93.0,27.0,5.0,23.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0.8219178082191781,5.4,38.333333333333336
DEV_14466,Ferret,Mixed,Unknown,5.2,Viral,Rotavirus,20.8,6.0,15.1,451.0,122.0,25.0,35.0,18.0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,3.466666666666667,0.7142857142857143,45.0
DEV_14467,Llama,,Male,13.0,Parasitic,Coccidia,15.9,3.7,,257.0,107.0,52.0,41.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,0,4.297297297297297,1.2682926829268293,0.0
DEV_14468,Rabbit,Purebred,Female,12.1,Respiratory,Aspergillosis,11.1,5.2,13.7,401.0,89.0,34.0,,14.0,1.1,0,0,0,0,1,0,1,0,0,0,0,0,2.1346153846153846,0.0,12.727272727272727
DEV_14469,Alpaca,,Female,9.5,Parasitic,Liver Fluke,13.9,3.9,9.5,473.0,100.0,37.0,43.0,18.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,3.5641025641025643,0.8604651162790697,13.846153846153845
DEV_14470,Turkey,Purebred,Male,1.7,Respiratory,Pneumonia,10.0,5.0,12.4,407.0,87.0,22.0,47.0,10.0,1.2,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.46808510638297873,8.333333333333334
DEV_14471,Llama,Mixed,Female,7.1,Gastrointestinal,Johne Disease,12.0,6.4,15.6,384.0,104.0,39.0,50.0,43.0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,1.875,0.78,86.0
DEV_14472,Cat,Mixed,Male,14.9,Bacterial,Campylobacter,20.6,8.0,15.9,400.0,70.0,72.0,126.0,10.0,1.3,1,1,0,0,0,0,0,1,0,0,0,0,2.575,0.5714285714285714,7.692307692307692
